order_id,datetime,is_weekend,is_festive_season,app,city,city_tier,category,items_ordered,order_amount_rupees,discount_rupees,final_amount_rupees,delivery_fee_rupees,payment_mode,delivery_slot,delivery_time_minutes,dark_store_id,order_status,cancel_return_reason,customer_rating,age_group,gender,user_type,customer_lifetime_orders,days_since_last_order,promo_code_used,estimated_delivery_distance_km
QC2015000080193,02-02-2015 19:43,0,0,Dunzo Daily,Delhi,Tier 1,Baby Products,5,368.19,0,368.19,43,Cash on Delivery,Under 10 min,8.5,DS0153,Delivered,,5,25-34,Male,Returning User,10,10,No Promo,1.47
QC2015000080194,13-03-2015 20:32,0,0,Dunzo Daily,Pune,Tier 1,Beauty & Skincare,4,243.88,48.78,195.1,27,Cash on Delivery,45-60 min,44.1,DS0237,Delivered,,5,25-34,Female,Returning User,31,58,No Promo,2.32
QC2015000080195,25-01-2015 14:34,1,0,Dunzo Daily,Pune,Tier 1,Fruits & Vegetables,3,143.53,0,143.53,32,Cash on Delivery,60+ min,105.9,DS0005,Delivered,,,18-24,Male,New User,0,,,0.98
QC2015000080196,16-08-2015 16:17,1,0,Dunzo Daily,Pune,Tier 1,Beauty & Skincare,1,104.58,31.37,73.21,42,Cash on Delivery,20-30 min,15.9,DS0154,Delivered,,,45-54,Male,Returning User,22,34,No Promo,0.85
QC2015000080197,04-11-2015 21:11,0,0,Dunzo Daily,Pune,Tier 1,Electronics,2,444.02,0,444.02,45,Credit Card,20-30 min,24.9,DS0259,Returned,Item out of stock,3.4,35-44,Male,Returning User,16,18,No Promo,1.18
QC2015000080198,23-02-2015 14:42,0,0,Dunzo Daily,Mumbai,Tier 1,Groceries & Staples,8,286.76,28.68,258.08,24,Cash on Delivery,20-30 min,28.6,DS0334,Delivered,,4,25-34,Female,Returning User,30,24,First Order Discount,1.49
QC2015000080199,05-12-2015 16:03,1,0,Dunzo Daily,Ahmedabad,Tier 1,Electronics,5,182.75,45.69,137.06,44,Cash on Delivery,20-30 min,29.8,DS0218,Delivered,,3.9,18-24,Male,New User,0,,No Promo,1.45
QC2015000080200,13-12-2015 17:22,1,0,Dunzo Daily,Hyderabad,Tier 1,Fruits & Vegetables,7,441.13,132.34,308.79,37,Cash on Delivery,30-45 min,48.3,DS0202,Delivered,,4.8,55+,Female,Returning User,7,17,No Promo,1.83
QC2015000080201,13-06-2015 09:01,1,0,Dunzo Daily,Hyderabad,Tier 1,Household,2,202.62,0,202.62,35,Wallet,60+ min,103.4,DS0064,Delivered,,4.8,18-24,Male,Returning User,9,57,No Promo,1.13
QC2015000080202,08-06-2015 16:27,0,0,Dunzo Daily,Delhi,Tier 1,Groceries & Staples,2,99,0,99,21,Cash on Delivery,30-45 min,37.5,DS0193,Delivered,,4.7,25-34,Female,New User,0,,,0.84
QC2015000080203,05-06-2015 11:37,0,0,Dunzo Daily,Pune,Tier 1,Dairy & Eggs,1,443.39,22.17,421.22,24,Cash on Delivery,30-45 min,35.3,DS0030,Delivered,,3.2,35-44,Female,Returning User,5,35,No Promo,1.88
QC2015000080204,12-10-2015 21:25,0,0,Dunzo Daily,Chennai,Tier 1,Fruits & Vegetables,8,99,19.8,79.2,29,Cash on Delivery,20-30 min,29.6,DS0301,Delivered,,4.4,25-34,Male,New User,0,,No Promo,0.65
QC2015000080205,07-06-2015 07:52,1,0,Dunzo Daily,Pune,Tier 1,Personal Care,3,204.39,0,204.39,35,Debit Card,20-30 min,28.2,DS0109,Delivered,,4,35-44,Male,Returning User,8,33,,1.17
QC2015000080206,08-03-2015 11:23,1,0,Dunzo Daily,Chennai,Tier 1,Snacks & Beverages,3,353.81,0,353.81,25,Cash on Delivery,30-45 min,41.9,DS0313,Delivered,,3.7,25-34,Female,Returning User,33,,No Promo,1.01
QC2015000080207,08-11-2015 14:47,1,0,Dunzo Daily,Hyderabad,Tier 1,Dairy & Eggs,2,125.72,0,125.72,21,Cash on Delivery,30-45 min,40.9,DS0373,Delivered,,3.6,25-34,Male,Returning User,23,1,No Promo,0.91
QC2015000080208,07-04-2015 16:22,0,0,Dunzo Daily,Mumbai,Tier 1,Groceries & Staples,3,168.91,0,168.91,44,Cash on Delivery,45-60 min,57.1,DS0422,Delivered,,4.7,18-24,Male,New User,0,,No Promo,2.04
QC2015000080209,08-04-2015 13:53,0,0,Dunzo Daily,Chennai,Tier 1,Medicines,2,99,29.7,69.3,26,Cash on Delivery,20-30 min,29.6,DS0443,Delivered,,3.7,55+,Male,Returning User,34,19,No Promo,0.85
QC2015000080210,22-02-2015 12:40,1,0,Dunzo Daily,Mumbai,Tier 1,Fruits & Vegetables,4,295.74,0,295.74,16,Cash on Delivery,45-60 min,50.4,DS0132,Cancelled,Item out of stock,1.6,35-44,Female,New User,0,,No Promo,1.08
QC2015000080211,11-07-2015 11:09,1,0,Dunzo Daily,Chennai,Tier 1,Electronics,6,611.04,0,611.04,0,Cash on Delivery,20-30 min,32.3,DS0203,Delivered,,3.5,35-44,Male,Returning User,36,1,First Order Discount,1.89
QC2015000080212,08-05-2015 09:04,0,0,Dunzo Daily,Mumbai,Tier 1,Electronics,4,99,0,99,24,Cash on Delivery,30-45 min,40.5,DS0152,Delivered,,5,18-24,Male,Returning User,26,51,Referral,1.2
QC2015000080213,27-03-2015 08:03,0,0,Dunzo Daily,Hyderabad,Tier 1,Baby Products,1,229.53,22.95,206.58,14,Cash on Delivery,60+ min,44,DS0233,Delivered,,4.2,25-34,Male,Premium User,67,8,No Promo,0.75
QC2015000080214,01-06-2015 10:57,0,0,Dunzo Daily,Ahmedabad,Tier 1,Dairy & Eggs,4,309.06,46.36,262.7,28,Wallet,20-30 min,17.2,DS0242,Delivered,,4.2,35-44,Male,New User,0,,No Promo,1.32
QC2015000080215,25-02-2015 20:56,0,0,Dunzo Daily,Mumbai,Tier 1,Household,4,305.42,0,305.42,22,Wallet,60+ min,72.4,DS0045,Delivered,,4.4,18-24,Female,Returning User,25,41,No Promo,0.3
QC2015000080216,08-03-2015 08:32,1,0,Dunzo Daily,Kolkata,Tier 1,Dairy & Eggs,2,200.77,40.15,160.62,45,Wallet,45-60 min,36.5,DS0206,Delivered,,4.6,45-54,Male,Returning User,7,46,Referral,0.85
QC2015000080217,14-05-2015 16:32,0,0,Dunzo Daily,Kolkata,Tier 1,Groceries & Staples,6,219.72,10.99,208.73,11,Cash on Delivery,20-30 min,26.9,DS0073,Delivered,,4.4,35-44,Male,New User,0,,No Promo,1.18
QC2015000080218,06-07-2015 22:08,0,0,Dunzo Daily,Pune,Tier 1,Snacks & Beverages,2,272.31,0,272.31,19,Debit Card,30-45 min,30.5,DS0406,Delivered,,5,25-34,Female,Returning User,40,3,No Promo,0.6
QC2015000080219,04-04-2015 10:12,1,0,Dunzo Daily,Mumbai,Tier 1,Baby Products,5,255.23,0,255.23,37,Cash on Delivery,45-60 min,53.9,DS0417,Delivered,,5,18-24,Male,Returning User,12,57,No Promo,0.81
QC2015000080220,18-05-2015 13:15,0,0,Dunzo Daily,Hyderabad,Tier 1,Groceries & Staples,1,277.68,27.77,249.91,16,Cash on Delivery,20-30 min,29,DS0078,Delivered,,5,55+,Male,Returning User,40,31,No Promo,1.21
QC2015000080221,10-10-2015 11:08,1,0,Dunzo Daily,Bengaluru,Tier 1,Snacks & Beverages,4,241.4,36.21,205.19,43,Cash on Delivery,30-45 min,40.1,DS0278,Delivered,,4.4,25-34,Male,Returning User,17,37,No Promo,0.3
QC2015000080222,09-02-2015 18:26,0,0,Dunzo Daily,Hyderabad,Tier 1,Groceries & Staples,3,311.35,0,311.35,21,Cash on Delivery,45-60 min,69,DS0057,Delivered,,,25-34,Female,Premium User,182,4,No Promo,1.27
QC2015000080223,10-02-2015 13:53,0,0,Dunzo Daily,Pune,Tier 1,Household,6,199.33,39.87,159.46,39,Cash on Delivery,30-45 min,50.4,DS0484,Delivered,,4.3,25-34,Female,Premium User,138,13,No Promo,1.63
QC2015000080224,14-01-2015 12:38,0,0,Dunzo Daily,Hyderabad,Tier 1,Medicines,4,345.98,0,345.98,26,Cash on Delivery,30-45 min,24,DS0423,Delivered,,3.3,25-34,Male,New User,0,,No Promo,0.56
QC2015000080225,08-06-2015 06:35,0,0,Dunzo Daily,Chennai,Tier 1,Electronics,2,237.55,47.51,190.04,45,Cash on Delivery,30-45 min,50.4,DS0125,Delivered,,4,25-34,Female,Returning User,22,54,No Promo,1.07
QC2015000080226,16-10-2015 08:52,0,0,Dunzo Daily,Ahmedabad,Tier 1,Groceries & Staples,2,264.23,0,264.23,20,Cash on Delivery,60+ min,61.7,DS0012,Delivered,,3.1,18-24,Female,Returning User,17,10,No Promo,1.1
QC2015000080227,14-09-2015 12:18,0,0,Dunzo Daily,Ahmedabad,Tier 1,Personal Care,8,226.66,45.33,181.33,17,Cash on Delivery,30-45 min,31.1,DS0297,Delivered,,4.3,35-44,Female,Returning User,17,56,No Promo,0.6
QC2015000080228,27-10-2015 10:29,0,0,Dunzo Daily,Bengaluru,Tier 1,Household,1,461.29,0,461.29,14,Debit Card,Under 10 min,11.3,DS0169,Delivered,,3.4,18-24,Male,Returning User,8,18,No Promo,1.94
QC2015000080229,01-12-2015 00:38,0,0,Dunzo Daily,Hyderabad,Tier 1,Dairy & Eggs,4,193.32,58,135.32,33,Debit Card,45-60 min,65.1,DS0005,Delivered,,,45-54,Male,New User,0,,No Promo,0.31
QC2015000080230,11-03-2015 13:12,0,0,Dunzo Daily,Pune,Tier 1,Snacks & Beverages,4,236.2,47.24,188.96,13,Cash on Delivery,60+ min,92.8,DS0030,Delivered,,4.3,25-34,Male,New User,0,,No Promo,1.28
QC2015000080231,25-09-2015 18:32,0,0,Dunzo Daily,Mumbai,Tier 1,Electronics,4,104.88,0,104.88,14,Cash on Delivery,30-45 min,38.9,DS0067,Delivered,,4.4,18-24,Male,Returning User,40,46,No Promo,1.99
QC2015000080232,16-08-2015 18:47,1,0,Dunzo Daily,Bengaluru,Tier 1,Fruits & Vegetables,2,216.55,0,216.55,31,Cash on Delivery,30-45 min,48.1,DS0071,Delivered,,3.9,18-24,Female,New User,0,,No Promo,0.81
QC2015000080233,01-05-2015 16:23,0,0,Dunzo Daily,Chennai,Tier 1,Medicines,3,107.28,0,107.28,20,Wallet,30-45 min,21.2,DS0186,Delivered,,4.4,25-34,Male,Returning User,19,46,No Promo,2.3
QC2015000080234,15-11-2015 17:52,1,0,Dunzo Daily,Ahmedabad,Tier 1,Household,2,308.96,0,308.96,32,Cash on Delivery,20-30 min,27.7,DS0105,Delivered,,4.3,25-34,Female,New User,0,,No Promo,0.3
QC2015000080235,20-01-2015 18:18,0,0,Dunzo Daily,Mumbai,Tier 1,Snacks & Beverages,1,263.48,52.7,210.78,49,Wallet,45-60 min,46.4,DS0498,Delivered,,3.3,45-54,Male,New User,0,,No Promo,0.93
QC2015000080236,20-02-2015 07:01,0,0,Dunzo Daily,Pune,Tier 1,Electronics,1,467.76,70.16,397.6,45,Cash on Delivery,10-20 min,13.9,DS0349,Delivered,,4.6,45-54,Female,New User,0,,No Promo,0.97
QC2015000080237,10-05-2015 12:11,1,0,Dunzo Daily,Bengaluru,Tier 1,Personal Care,5,328.43,32.84,295.59,20,Cash on Delivery,20-30 min,26.6,DS0156,Delivered,,2.9,25-34,Male,Returning User,24,37,First Order Discount,1.73
QC2015000080238,15-10-2015 18:08,0,0,Dunzo Daily,Delhi,Tier 1,Household,2,320.96,0,320.96,41,Cash on Delivery,45-60 min,73.4,DS0048,Delivered,,4,18-24,Male,New User,0,,No Promo,2.23
QC2015000080239,10-03-2015 17:23,0,0,Dunzo Daily,Bengaluru,Tier 1,Snacks & Beverages,1,171.33,0,171.33,44,Cash on Delivery,30-45 min,36.9,DS0069,Delivered,,3,18-24,Male,Returning User,38,44,No Promo,1.21
QC2015000080240,19-12-2015 15:28,1,0,Dunzo Daily,Pune,Tier 1,Personal Care,4,238.44,35.77,202.67,34,Wallet,60+ min,107.2,DS0052,Delivered,,4,25-34,Male,New User,0,,No Promo,1.15
QC2015000080241,20-02-2015 08:41,0,0,Dunzo Daily,Kolkata,Tier 1,Personal Care,3,181.71,45.43,136.28,37,Credit Card,45-60 min,37.5,DS0004,Delivered,,4.4,55+,Male,New User,0,,No Promo,
QC2015000080242,13-10-2015 18:06,0,0,Dunzo Daily,Pune,Tier 1,Personal Care,3,299.7,59.94,239.76,47,Cash on Delivery,Under 10 min,8.8,DS0237,Cancelled,Changed my mind,3.2,35-44,Male,Returning User,26,6,No Promo,1.55
QC2015000080243,03-06-2015 21:15,0,0,Dunzo Daily,Bengaluru,Tier 1,Medicines,4,510.56,0,510.56,0,Wallet,20-30 min,30.7,DS0063,Delivered,,3.9,35-44,Male,Returning User,15,32,No Promo,1.55
QC2015000080244,11-05-2015 15:33,0,0,Dunzo Daily,Bengaluru,Tier 1,Beauty & Skincare,1,238.7,11.94,226.76,21,Cash on Delivery,20-30 min,20.8,DS0066,Delivered,,3.6,35-44,Female,New User,0,,No Promo,1.34
QC2015000080245,03-09-2015 22:17,0,0,Dunzo Daily,Pune,Tier 1,Fruits & Vegetables,2,184.17,0,184.17,36,Cash on Delivery,30-45 min,37.7,DS0365,Delivered,,3.8,25-34,Female,New User,0,,No Promo,1.38
QC2015000080246,06-03-2015 11:08,0,0,Dunzo Daily,Chennai,Tier 1,Electronics,4,166.01,0,166.01,30,Cash on Delivery,30-45 min,30.8,DS0031,Delivered,,4.1,35-44,Male,New User,0,,No Promo,0.72
QC2015000080247,27-03-2015 09:16,0,0,Dunzo Daily,Delhi,Tier 1,Fruits & Vegetables,4,412.63,123.79,288.84,15,Wallet,20-30 min,25,DS0158,Delivered,,4.3,35-44,Female,New User,0,,No Promo,1.95
QC2015000080248,07-03-2015 14:32,1,0,Dunzo Daily,Bengaluru,Tier 1,Household,5,145.56,7.28,138.28,28,Cash on Delivery,45-60 min,54.2,DS0278,Delivered,,,55+,Male,New User,0,,No Promo,1.28
QC2015000080249,11-03-2015 14:53,0,0,Dunzo Daily,Bengaluru,Tier 1,Medicines,5,122.61,12.26,110.35,25,Cash on Delivery,10-20 min,20.1,DS0116,Delivered,,3.6,25-34,Male,Returning User,4,34,No Promo,1.67
QC2015000080250,13-05-2015 19:53,0,0,Dunzo Daily,Hyderabad,Tier 1,Baby Products,2,311.17,0,311.17,11,Buy Now Pay Later,20-30 min,28.1,DS0187,Delivered,,3.5,25-34,Female,Returning User,31,13,No Promo,1.28
QC2015000080251,19-04-2015 10:48,1,0,Dunzo Daily,Bengaluru,Tier 1,Snacks & Beverages,1,276.96,27.7,249.26,30,Cash on Delivery,60+ min,75.1,DS0324,Delivered,,,25-34,Female,New User,0,,No Promo,1.86
QC2015000080252,12-05-2015 23:20,0,0,Dunzo Daily,Ahmedabad,Tier 1,Baby Products,4,275.87,13.79,262.08,13,Cash on Delivery,60+ min,74.6,DS0456,Cancelled,Ordered by mistake,2.2,18-24,Male,Returning User,31,25,Referral,1
QC2015000080253,04-12-2015 22:06,0,0,Dunzo Daily,Ahmedabad,Tier 1,Snacks & Beverages,4,181.1,0,181.1,13,Cash on Delivery,45-60 min,47.4,DS0273,Delivered,,3.4,35-44,Female,New User,0,,,0.3
QC2015000080254,29-10-2015 11:01,0,0,Dunzo Daily,Kolkata,Tier 1,Groceries & Staples,1,206.54,0,206.54,40,Cash on Delivery,Under 10 min,10.5,DS0329,Delivered,,5,55+,Male,Returning User,34,40,Referral,1.45
QC2015000080255,22-07-2015 16:15,0,0,Dunzo Daily,Delhi,Tier 1,Snacks & Beverages,4,137.91,41.37,96.54,30,Cash on Delivery,45-60 min,61.1,DS0129,Delivered,,4.3,35-44,Female,Returning User,33,35,Referral,0.3
QC2015000080256,26-04-2015 20:06,1,0,Dunzo Daily,Pune,Tier 1,Groceries & Staples,3,107.54,32.26,75.28,42,Cash on Delivery,30-45 min,47.3,DS0076,Delivered,,4,35-44,Male,Returning User,23,18,No Promo,0.55
QC2015000080257,29-11-2015 17:35,1,0,Dunzo Daily,Delhi,Tier 1,Personal Care,1,219.56,21.96,197.6,16,Debit Card,30-45 min,38.2,DS0388,Delivered,,2.9,35-44,Female,Premium User,73,5,No Promo,0.65
QC2015000080258,11-07-2015 14:30,1,0,Dunzo Daily,Bengaluru,Tier 1,Groceries & Staples,4,116.56,0,116.56,38,Cash on Delivery,45-60 min,46.6,DS0111,Delivered,,4.8,18-24,Female,Premium User,186,14,First Order Discount,1.11
QC2015000080259,22-03-2015 09:37,1,0,Dunzo Daily,Mumbai,Tier 1,Dairy & Eggs,1,158.93,0,158.93,37,Cash on Delivery,30-45 min,33.1,DS0422,Delivered,,3.9,45-54,Male,Returning User,32,21,No Promo,1.24
QC2015000080260,20-02-2015 11:31,0,0,Dunzo Daily,Mumbai,Tier 1,Personal Care,8,192.96,0,192.96,13,Cash on Delivery,45-60 min,46.7,DS0034,Cancelled,Ordered by mistake,,35-44,Male,New User,0,,No Promo,1.42
QC2015000080261,25-07-2015 11:29,1,0,Dunzo Daily,Hyderabad,Tier 1,Personal Care,2,238.81,47.76,191.05,50,Cash on Delivery,30-45 min,48.5,DS0457,Delivered,,3.5,35-44,Male,New User,0,,No Promo,0.73
QC2015000080262,21-09-2015 08:14,0,0,Dunzo Daily,Delhi,Tier 1,Fruits & Vegetables,1,314.56,0,314.56,34,Cash on Delivery,60+ min,77,DS0489,Delivered,,2.6,45-54,Female,Returning User,40,26,No Promo,0.79
QC2015000080263,12-02-2015 18:08,0,0,Dunzo Daily,Hyderabad,Tier 1,Household,5,429.8,128.94,300.86,36,Cash on Delivery,60+ min,97.1,DS0051,Delivered,,4.3,25-34,Male,Returning User,31,36,No Promo,1.44
QC2015000080264,01-10-2015 10:24,0,0,Dunzo Daily,Kolkata,Tier 1,Snacks & Beverages,2,324.93,81.23,243.7,32,Cash on Delivery,30-45 min,42.7,DS0348,Delivered,,5,45-54,Male,Returning User,17,25,No Promo,1.01
QC2015000080265,06-11-2015 18:42,0,0,Dunzo Daily,Bengaluru,Tier 1,Groceries & Staples,5,379.45,37.94,341.51,23,Cash on Delivery,20-30 min,21.8,DS0384,Delivered,,4.7,35-44,Male,Returning User,12,4,No Promo,1.6
QC2015000080266,13-04-2015 22:11,0,0,Dunzo Daily,Mumbai,Tier 1,Dairy & Eggs,3,278.22,13.91,264.31,47,Cash on Delivery,20-30 min,24.7,DS0338,Delivered,,3.7,18-24,Female,Returning User,14,16,No Promo,1.29
QC2015000080267,10-04-2015 13:15,0,0,Dunzo Daily,Hyderabad,Tier 1,Household,8,339.86,50.98,288.88,31,Cash on Delivery,20-30 min,28.8,DS0485,Delivered,,4.1,18-24,Male,New User,0,,No Promo,2.06
QC2015000080268,23-07-2015 21:07,0,0,Dunzo Daily,Chennai,Tier 1,Baby Products,2,273.22,0,273.22,28,Credit Card,30-45 min,42.7,DS0188,Delivered,,4.7,25-34,Male,Returning User,,9,No Promo,0.97
QC2015000080269,09-01-2015 09:01,0,0,Dunzo Daily,Mumbai,Tier 1,Fruits & Vegetables,3,324.81,0,324.81,38,Cash on Delivery,20-30 min,20.6,DS0481,Cancelled,Changed my mind,3.5,35-44,Female,New User,0,,No Promo,1.06
QC2015000080270,10-12-2015 12:40,0,0,Dunzo Daily,Pune,Tier 1,Beauty & Skincare,5,213.47,21.35,192.12,44,Cash on Delivery,20-30 min,27.6,DS0437,Delivered,,4.6,25-34,Male,Returning User,30,25,No Promo,1.7
QC2015000080271,08-03-2015 20:33,1,0,Dunzo Daily,Chennai,Tier 1,Baby Products,4,238.26,71.48,166.78,20,Cash on Delivery,45-60 min,43.9,DS0369,Delivered,,3.9,35-44,Male,New User,0,,No Promo,2.13
QC2015000080272,22-03-2015 16:07,1,0,Dunzo Daily,Chennai,Tier 1,Baby Products,1,236.33,70.9,165.43,48,Cash on Delivery,45-60 min,57.1,DS0477,Delivered,,3.3,25-34,Male,Returning User,16,13,No Promo,1.63
QC2015000080273,31-05-2015 18:56,1,0,Dunzo Daily,Kolkata,Tier 1,Household,6,428.38,0,428.38,49,Cash on Delivery,45-60 min,56.6,DS0331,Delivered,,3.6,25-34,Female,Returning User,14,16,No Promo,0.3
QC2015000080274,27-02-2015 22:10,0,0,Dunzo Daily,Chennai,Tier 1,Beauty & Skincare,6,237.32,47.46,189.86,18,Cash on Delivery,45-60 min,47.4,DS0344,Delivered,,3.8,35-44,Male,Returning User,30,27,No Promo,1.64
QC2015000080275,11-06-2015 09:33,0,0,Dunzo Daily,Mumbai,Tier 1,Household,6,349.73,69.95,279.78,46,Cash on Delivery,20-30 min,24.8,DS0060,Delivered,,3.8,18-24,Male,New User,0,,No Promo,1.14
QC2015000080276,20-10-2015 17:41,0,0,Dunzo Daily,Hyderabad,Tier 1,Beauty & Skincare,7,302.01,30.2,271.81,36,Cash on Delivery,45-60 min,52.6,DS0253,Cancelled,Delay in delivery,2.2,35-44,Male,New User,0,,No Promo,1.27
QC2015000080277,21-03-2015 16:41,1,0,Dunzo Daily,Pune,Tier 1,Beauty & Skincare,6,194.58,0,194.58,37,Cash on Delivery,60+ min,77.6,DS0410,Delivered,,4,35-44,Male,Returning User,25,28,No Promo,1.29
QC2015000080278,01-01-2015 17:41,0,0,Dunzo Daily,Delhi,Tier 1,Medicines,7,440.3,0,440.3,46,Cash on Delivery,20-30 min,27.8,DS0274,Delivered,,3.3,55+,Female,New User,0,,No Promo,1.29
QC2015000080279,09-11-2015 12:52,0,0,Dunzo Daily,Mumbai,Tier 1,Personal Care,4,359.6,0,359.6,35,Wallet,60+ min,56.8,DS0135,Delivered,,,18-24,Male,New User,0,,Referral,0.97
QC2015000080280,13-06-2015 01:56,1,0,Dunzo Daily,Kolkata,Tier 1,Beauty & Skincare,4,237.48,11.87,225.61,24,Cash on Delivery,45-60 min,38.3,DS0388,Delivered,,3.8,25-34,Female,Returning User,33,43,,
QC2015000080281,27-09-2015 18:57,1,0,Dunzo Daily,Kolkata,Tier 1,Snacks & Beverages,4,180.04,36.01,144.03,18,Debit Card,20-30 min,27.4,DS0301,Delivered,,4,55+,Male,New User,0,,No Promo,1.63
QC2015000080282,01-11-2015 16:30,1,0,Dunzo Daily,Pune,Tier 1,Fruits & Vegetables,3,151.62,0,151.62,42,Cash on Delivery,20-30 min,26.9,DS0424,Delivered,,5,25-34,Female,Returning User,20,19,No Promo,0.47
QC2015000080283,21-02-2015 09:32,1,0,Dunzo Daily,Hyderabad,Tier 1,Household,6,502.31,50.23,452.08,41,Cash on Delivery,30-45 min,37.5,DS0099,Delivered,,3.9,55+,Male,Returning User,6,19,,1.56
QC2015000080284,03-03-2015 18:49,0,0,Dunzo Daily,Ahmedabad,Tier 1,Groceries & Staples,9,707.76,0,707.76,0,Debit Card,20-30 min,23.8,DS0021,Delivered,,4.3,25-34,Female,Premium User,165,2,No Promo,1.32
QC2015000080285,20-11-2015 07:46,0,0,Dunzo Daily,Pune,Tier 1,Groceries & Staples,1,428.55,128.56,299.99,10,Cash on Delivery,30-45 min,39.9,DS0229,Delivered,,3.4,18-24,Female,Returning User,24,39,No Promo,1.87
QC2015000080286,07-05-2015 09:29,0,0,Dunzo Daily,Kolkata,Tier 1,Baby Products,3,191.65,28.75,162.9,28,Cash on Delivery,30-45 min,49.6,DS0259,Delivered,,3.4,18-24,Male,New User,0,,No Promo,2.5
QC2015000080287,18-12-2015 12:05,0,0,Dunzo Daily,Bengaluru,Tier 1,Baby Products,5,163.76,0,163.76,13,Cash on Delivery,30-45 min,48,DS0370,Delivered,,2.9,35-44,Female,Returning User,10,11,No Promo,0.66
QC2015000080288,31-07-2015 13:22,0,0,Dunzo Daily,Hyderabad,Tier 1,Household,6,403.65,80.73,322.92,29,Cash on Delivery,30-45 min,40.2,DS0333,Delivered,,,25-34,Male,Returning User,14,56,,1.19
QC2015000080289,12-11-2015 08:18,0,1,Dunzo Daily,Hyderabad,Tier 1,Personal Care,3,153.09,38.27,114.82,20,Cash on Delivery,20-30 min,19.9,DS0074,Delivered,,4.6,35-44,Female,Returning User,34,34,No Promo,1.12
QC2015000080290,18-05-2015 10:56,0,0,Dunzo Daily,Pune,Tier 1,Snacks & Beverages,2,293.08,0,293.08,17,Cash on Delivery,30-45 min,45.7,DS0270,Delivered,,3.7,45-54,Male,Premium User,37,1,No Promo,0.77
QC2015000080291,28-02-2015 11:31,1,0,Dunzo Daily,Hyderabad,Tier 1,Baby Products,1,174.82,0,174.82,38,Cash on Delivery,20-30 min,27.1,DS0026,Cancelled,Found better deal,3,35-44,Female,New User,0,,,1.23
QC2015000080292,25-01-2015 20:09,1,0,Dunzo Daily,Hyderabad,Tier 1,Groceries & Staples,3,399.4,119.82,279.58,19,Cash on Delivery,60+ min,66.5,DS0374,Delivered,,2.7,35-44,Female,Premium User,146,2,No Promo,0.54
QC2015000080293,15-12-2015 19:45,0,0,Dunzo Daily,Kolkata,Tier 1,Household,3,232.27,34.84,197.43,25,Cash on Delivery,45-60 min,48.6,DS0313,Delivered,,3.5,25-34,Male,Returning User,33,38,No Promo,1.87
QC2015000080294,09-04-2015 15:39,0,0,Dunzo Daily,Pune,Tier 1,Fruits & Vegetables,3,146.44,14.64,131.8,47,Cash on Delivery,20-30 min,25.7,DS0021,Delivered,,4.5,18-24,Male,New User,0,,No Promo,2.4
QC2015000080295,01-10-2015 05:55,0,0,Dunzo Daily,Kolkata,Tier 1,Dairy & Eggs,3,356.16,0,356.16,26,Cash on Delivery,20-30 min,30.4,DS0407,Delivered,,3.2,18-24,Female,New User,0,,Referral,1.98
QC2015000080296,05-07-2015 11:23,1,0,Dunzo Daily,Mumbai,Tier 1,Groceries & Staples,4,190.48,0,190.48,45,Buy Now Pay Later,30-45 min,36.1,DS0183,Delivered,,3.7,35-44,Female,New User,0,,No Promo,2.24
QC2015000080297,18-06-2015 15:40,0,0,Dunzo Daily,Kolkata,Tier 1,Fruits & Vegetables,2,187.55,0,187.55,21,Cash on Delivery,30-45 min,43.8,DS0037,Delivered,,3.5,25-34,Female,Premium User,45,13,No Promo,1.12
QC2015000080298,05-07-2015 21:58,1,0,Dunzo Daily,Kolkata,Tier 1,Personal Care,3,312.33,46.85,265.48,18,Cash on Delivery,60+ min,84.2,DS0183,Delivered,,4.7,35-44,Male,New User,0,,No Promo,0.63
QC2015000080299,06-10-2015 19:32,0,0,Dunzo Daily,Hyderabad,Tier 1,Medicines,7,317.63,63.53,254.1,16,Cash on Delivery,60+ min,75.6,DS0249,Delivered,,3.2,18-24,Male,Returning User,7,52,No Promo,2.44
QC2015000080300,11-09-2015 08:48,0,0,Dunzo Daily,Mumbai,Tier 1,Electronics,1,308.34,77.08,231.26,26,Cash on Delivery,45-60 min,53,DS0089,Delivered,,5,35-44,Female,Returning User,8,39,No Promo,1.7
QC2015000080301,21-09-2015 22:05,0,0,Dunzo Daily,Mumbai,Tier 1,Snacks & Beverages,2,326.41,97.92,228.49,16,Cash on Delivery,30-45 min,37.3,DS0179,Delivered,,4.7,18-24,Male,New User,0,,,
QC2015000080302,03-07-2015 23:02,0,0,Dunzo Daily,Ahmedabad,Tier 1,Household,5,325.56,0,325.56,34,Wallet,45-60 min,44.7,DS0389,Delivered,,3.5,35-44,Female,Returning User,34,36,No Promo,1.11
QC2015000080303,09-08-2015 18:06,1,0,Dunzo Daily,Ahmedabad,Tier 1,Household,7,186.77,0,186.77,40,Debit Card,30-45 min,36.2,DS0119,Delivered,,4,18-24,Male,Returning User,31,43,No Promo,1.68
QC2015000080304,03-12-2015 18:21,0,0,Dunzo Daily,Bengaluru,Tier 1,Dairy & Eggs,4,140.48,0,140.48,26,Cash on Delivery,30-45 min,41.3,DS0433,Cancelled,Item out of stock,2,25-34,Female,New User,0,,No Promo,2.08
